"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2_2 - extra_val_metric_0","random_no2_2 - extra_val_metric_0__MIN","random_no2_2 - extra_val_metric_0__MAX","random_no2_2 - mean_absolute_percentage_error","random_no2_2 - mean_absolute_percentage_error__MIN","random_no2_2 - mean_absolute_percentage_error__MAX"
"4710","","","","33.31087112426758","33.31087112426758","33.31087112426758","","","","27.17165184020996","27.17165184020996","27.17165184020996","","","","19.61238670349121","19.61238670349121","19.61238670349121"
"4713","24.55018424987793","24.55018424987793","24.55018424987793","","","","26.254417419433594","26.254417419433594","26.254417419433594","","","","35.47939682006836","35.47939682006836","35.47939682006836","","",""
"4715","","","","33.77560043334961","33.77560043334961","33.77560043334961","","","","27.1416015625","27.1416015625","27.1416015625","","","","19.44074058532715","19.44074058532715","19.44074058532715"
"4718","24.62359046936035","24.62359046936035","24.62359046936035","","","","26.502878189086914","26.502878189086914","26.502878189086914","","","","36.328346252441406","36.328346252441406","36.328346252441406","","",""
"4720","","","","33.70886993408203","33.70886993408203","33.70886993408203","","","","27.03375244140625","27.03375244140625","27.03375244140625","","","","19.489784240722656","19.489784240722656","19.489784240722656"
"4723","24.268131256103516","24.268131256103516","24.268131256103516","","","","25.190269470214844","25.190269470214844","25.190269470214844","","","","35.8027458190918","35.8027458190918","35.8027458190918","","",""
"4725","","","","33.742042541503906","33.742042541503906","33.742042541503906","","","","26.916841506958008","26.916841506958008","26.916841506958008","","","","19.382850646972656","19.382850646972656","19.382850646972656"
"4728","24.60068702697754","24.60068702697754","24.60068702697754","","","","26.017114639282227","26.017114639282227","26.017114639282227","","","","34.633548736572266","34.633548736572266","34.633548736572266","","",""
"4730","","","","33.98145294189453","33.98145294189453","33.98145294189453","","","","26.792770385742188","26.792770385742188","26.792770385742188","","","","19.894962310791016","19.894962310791016","19.894962310791016"
"4733","23.61180877685547","23.61180877685547","23.61180877685547","","","","26.287919998168945","26.287919998168945","26.287919998168945","","","","35.5526123046875","35.5526123046875","35.5526123046875","","",""
"4735","","","","33.89253234863281","33.89253234863281","33.89253234863281","","","","27.05487060546875","27.05487060546875","27.05487060546875","","","","19.555335998535156","19.555335998535156","19.555335998535156"
"4738","24.15999412536621","24.15999412536621","24.15999412536621","","","","25.72236442565918","25.72236442565918","25.72236442565918","","","","34.83922576904297","34.83922576904297","34.83922576904297","","",""
"4740","","","","33.78206253051758","33.78206253051758","33.78206253051758","","","","26.68488311767578","26.68488311767578","26.68488311767578","","","","19.633113861083984","19.633113861083984","19.633113861083984"
"4743","24.19632911682129","24.19632911682129","24.19632911682129","","","","26.85211944580078","26.85211944580078","26.85211944580078","","","","35.627838134765625","35.627838134765625","35.627838134765625","","",""
"4745","","","","34.49449920654297","34.49449920654297","34.49449920654297","","","","26.520620346069336","26.520620346069336","26.520620346069336","","","","19.57973861694336","19.57973861694336","19.57973861694336"
"4748","24.29615592956543","24.29615592956543","24.29615592956543","","","","26.14972686767578","26.14972686767578","26.14972686767578","","","","35.37284851074219","35.37284851074219","35.37284851074219","","",""
"4750","","","","33.74455642700195","33.74455642700195","33.74455642700195","","","","26.835241317749023","26.835241317749023","26.835241317749023","","","","19.590248107910156","19.590248107910156","19.590248107910156"
"4753","23.751523971557617","23.751523971557617","23.751523971557617","","","","26.547935485839844","26.547935485839844","26.547935485839844","","","","34.927364349365234","34.927364349365234","34.927364349365234","","",""
"4755","","","","33.91385269165039","33.91385269165039","33.91385269165039","","","","27.041440963745117","27.041440963745117","27.041440963745117","","","","19.54387664794922","19.54387664794922","19.54387664794922"
"4758","23.903047561645508","23.903047561645508","23.903047561645508","","","","26.17161750793457","26.17161750793457","26.17161750793457","","","","35.36728286743164","35.36728286743164","35.36728286743164","","",""
"4760","","","","33.68792724609375","33.68792724609375","33.68792724609375","","","","26.832805633544922","26.832805633544922","26.832805633544922","","","","19.650665283203125","19.650665283203125","19.650665283203125"
"4763","24.08622169494629","24.08622169494629","24.08622169494629","","","","26.616783142089844","26.616783142089844","26.616783142089844","","","","34.70575714111328","34.70575714111328","34.70575714111328","","",""
"4765","","","","33.393714904785156","33.393714904785156","33.393714904785156","","","","26.86039161682129","26.86039161682129","26.86039161682129","","","","19.4616756439209","19.4616756439209","19.4616756439209"
"4768","24.12493896484375","24.12493896484375","24.12493896484375","","","","25.605979919433594","25.605979919433594","25.605979919433594","","","","36.80986022949219","36.80986022949219","36.80986022949219","","",""
"4770","","","","33.889915466308594","33.889915466308594","33.889915466308594","","","","26.807239532470703","26.807239532470703","26.807239532470703","","","","19.537771224975586","19.537771224975586","19.537771224975586"
"4773","24.3750057220459","24.3750057220459","24.3750057220459","","","","25.62244415283203","25.62244415283203","25.62244415283203","","","","36.478572845458984","36.478572845458984","36.478572845458984","","",""
"4775","","","","33.529170989990234","33.529170989990234","33.529170989990234","","","","26.70506477355957","26.70506477355957","26.70506477355957","","","","19.571739196777344","19.571739196777344","19.571739196777344"
"4778","24.41242218017578","24.41242218017578","24.41242218017578","","","","25.475004196166992","25.475004196166992","25.475004196166992","","","","35.34822082519531","35.34822082519531","35.34822082519531","","",""
"4780","","","","33.422203063964844","33.422203063964844","33.422203063964844","","","","27.3808650970459","27.3808650970459","27.3808650970459","","","","19.382482528686523","19.382482528686523","19.382482528686523"
"4783","24.315956115722656","24.315956115722656","24.315956115722656","","","","25.396419525146484","25.396419525146484","25.396419525146484","","","","35.829830169677734","35.829830169677734","35.829830169677734","","",""
"4785","","","","33.565460205078125","33.565460205078125","33.565460205078125","","","","26.738107681274414","26.738107681274414","26.738107681274414","","","","19.793664932250977","19.793664932250977","19.793664932250977"
"4788","24.194257736206055","24.194257736206055","24.194257736206055","","","","25.586793899536133","25.586793899536133","25.586793899536133","","","","35.79269790649414","35.79269790649414","35.79269790649414","","",""
"4790","","","","33.76319122314453","33.76319122314453","33.76319122314453","","","","27.336978912353516","27.336978912353516","27.336978912353516","","","","19.39032745361328","19.39032745361328","19.39032745361328"
"4793","24.190046310424805","24.190046310424805","24.190046310424805","","","","26.805885314941406","26.805885314941406","26.805885314941406","","","","34.47883605957031","34.47883605957031","34.47883605957031","","",""
"4795","","","","33.63763427734375","33.63763427734375","33.63763427734375","","","","27.251474380493164","27.251474380493164","27.251474380493164","","","","19.619617462158203","19.619617462158203","19.619617462158203"
"4798","24.013999938964844","24.013999938964844","24.013999938964844","","","","25.821990966796875","25.821990966796875","25.821990966796875","","","","36.3361701965332","36.3361701965332","36.3361701965332","","",""
"4800","","","","33.53559112548828","33.53559112548828","33.53559112548828","","","","26.792516708374023","26.792516708374023","26.792516708374023","","","","19.573333740234375","19.573333740234375","19.573333740234375"
"4803","23.862390518188477","23.862390518188477","23.862390518188477","","","","26.76909828186035","26.76909828186035","26.76909828186035","","","","34.66945266723633","34.66945266723633","34.66945266723633","","",""
"4805","","","","33.87821960449219","33.87821960449219","33.87821960449219","","","","27.057043075561523","27.057043075561523","27.057043075561523","","","","19.513919830322266","19.513919830322266","19.513919830322266"
"4808","24.420196533203125","24.420196533203125","24.420196533203125","","","","26.192707061767578","26.192707061767578","26.192707061767578","","","","35.6749267578125","35.6749267578125","35.6749267578125","","",""
"4810","","","","33.37479782104492","33.37479782104492","33.37479782104492","","","","26.839679718017578","26.839679718017578","26.839679718017578","","","","19.697946548461914","19.697946548461914","19.697946548461914"
"4813","23.707563400268555","23.707563400268555","23.707563400268555","","","","25.86748695373535","25.86748695373535","25.86748695373535","","","","33.86897277832031","33.86897277832031","33.86897277832031","","",""
"4815","","","","33.57674026489258","33.57674026489258","33.57674026489258","","","","27.05714225769043","27.05714225769043","27.05714225769043","","","","19.7182559967041","19.7182559967041","19.7182559967041"
"4818","24.45269775390625","24.45269775390625","24.45269775390625","","","","26.00248908996582","26.00248908996582","26.00248908996582","","","","36.68914794921875","36.68914794921875","36.68914794921875","","",""
"4820","","","","33.42200469970703","33.42200469970703","33.42200469970703","","","","26.900663375854492","26.900663375854492","26.900663375854492","","","","19.606346130371094","19.606346130371094","19.606346130371094"
"4823","24.565244674682617","24.565244674682617","24.565244674682617","","","","26.25067138671875","26.25067138671875","26.25067138671875","","","","35.80387496948242","35.80387496948242","35.80387496948242","","",""
"4825","","","","33.3830680847168","33.3830680847168","33.3830680847168","","","","27.059429168701172","27.059429168701172","27.059429168701172","","","","19.55707359313965","19.55707359313965","19.55707359313965"
"4828","24.21541976928711","24.21541976928711","24.21541976928711","","","","25.19731903076172","25.19731903076172","25.19731903076172","","","","36.71269989013672","36.71269989013672","36.71269989013672","","",""
"4830","","","","33.50898361206055","33.50898361206055","33.50898361206055","","","","26.648792266845703","26.648792266845703","26.648792266845703","","","","19.68691635131836","19.68691635131836","19.68691635131836"
