"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - val_mean_absolute_percentage_error","random_None - val_mean_absolute_percentage_error__MIN","random_None - val_mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - val_mean_absolute_percentage_error","random_seg - val_mean_absolute_percentage_error__MIN","random_seg - val_mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - val_mean_absolute_percentage_error","random_no2 - val_mean_absolute_percentage_error__MIN","random_no2 - val_mean_absolute_percentage_error__MAX"
"2825","","","","35.81081771850586","35.81081771850586","35.81081771850586","","","","31.09168815612793","31.09168815612793","31.09168815612793","","","","26.302330017089844","26.302330017089844","26.302330017089844"
"2828","24.404388427734375","24.404388427734375","24.404388427734375","","","","32.51788330078125","32.51788330078125","32.51788330078125","","","","35.341495513916016","35.341495513916016","35.341495513916016","","",""
"2830","","","","35.36833572387695","35.36833572387695","35.36833572387695","","","","31.1260986328125","31.1260986328125","31.1260986328125","","","","26.35299301147461","26.35299301147461","26.35299301147461"
"2833","24.060909271240234","24.060909271240234","24.060909271240234","","","","32.480648040771484","32.480648040771484","32.480648040771484","","","","35.47909927368164","35.47909927368164","35.47909927368164","","",""
"2835","","","","35.34794235229492","35.34794235229492","35.34794235229492","","","","31.27417755126953","31.27417755126953","31.27417755126953","","","","26.00843048095703","26.00843048095703","26.00843048095703"
"2838","23.971372604370117","23.971372604370117","23.971372604370117","","","","31.62473487854004","31.62473487854004","31.62473487854004","","","","34.819644927978516","34.819644927978516","34.819644927978516","","",""
"2840","","","","35.95127868652344","35.95127868652344","35.95127868652344","","","","30.919294357299805","30.919294357299805","30.919294357299805","","","","26.094289779663086","26.094289779663086","26.094289779663086"
"2843","24.243810653686523","24.243810653686523","24.243810653686523","","","","32.86471939086914","32.86471939086914","32.86471939086914","","","","34.29523468017578","34.29523468017578","34.29523468017578","","",""
"2845","","","","34.16720199584961","34.16720199584961","34.16720199584961","","","","31.221845626831055","31.221845626831055","31.221845626831055","","","","26.198341369628906","26.198341369628906","26.198341369628906"
"2848","24.027925491333008","24.027925491333008","24.027925491333008","","","","32.14247512817383","32.14247512817383","32.14247512817383","","","","35.28479766845703","35.28479766845703","35.28479766845703","","",""
"2850","","","","34.85401916503906","34.85401916503906","34.85401916503906","","","","32.40945816040039","32.40945816040039","32.40945816040039","","","","25.936790466308594","25.936790466308594","25.936790466308594"
"2853","23.775283813476562","23.775283813476562","23.775283813476562","","","","34.484867095947266","34.484867095947266","34.484867095947266","","","","35.01388168334961","35.01388168334961","35.01388168334961","","",""
"2855","","","","35.4072380065918","35.4072380065918","35.4072380065918","","","","31.16244888305664","31.16244888305664","31.16244888305664","","","","25.003746032714844","25.003746032714844","25.003746032714844"
"2858","24.116104125976562","24.116104125976562","24.116104125976562","","","","32.85222625732422","32.85222625732422","32.85222625732422","","","","33.08252716064453","33.08252716064453","33.08252716064453","","",""
"2860","","","","35.43138122558594","35.43138122558594","35.43138122558594","","","","30.984235763549805","30.984235763549805","30.984235763549805","","","","26.234949111938477","26.234949111938477","26.234949111938477"
"2863","24.04100227355957","24.04100227355957","24.04100227355957","","","","33.224281311035156","33.224281311035156","33.224281311035156","","","","35.47135543823242","35.47135543823242","35.47135543823242","","",""
"2865","","","","34.21158218383789","34.21158218383789","34.21158218383789","","","","31.463565826416016","31.463565826416016","31.463565826416016","","","","26.164138793945312","26.164138793945312","26.164138793945312"
"2868","24.611032485961914","24.611032485961914","24.611032485961914","","","","33.61045837402344","33.61045837402344","33.61045837402344","","","","35.045677185058594","35.045677185058594","35.045677185058594","","",""
"2870","","","","35.00659942626953","35.00659942626953","35.00659942626953","","","","31.75519561767578","31.75519561767578","31.75519561767578","","","","25.97814178466797","25.97814178466797","25.97814178466797"
"2873","24.25472068786621","24.25472068786621","24.25472068786621","","","","33.064842224121094","33.064842224121094","33.064842224121094","","","","34.87282180786133","34.87282180786133","34.87282180786133","","",""
"2875","","","","35.32917785644531","35.32917785644531","35.32917785644531","","","","31.12849998474121","31.12849998474121","31.12849998474121","","","","26.24311637878418","26.24311637878418","26.24311637878418"
"2878","24.198312759399414","24.198312759399414","24.198312759399414","","","","31.28175163269043","31.28175163269043","31.28175163269043","","","","35.9372673034668","35.9372673034668","35.9372673034668","","",""
"2880","","","","34.89393615722656","34.89393615722656","34.89393615722656","","","","30.69553565979004","30.69553565979004","30.69553565979004","","","","26.603736877441406","26.603736877441406","26.603736877441406"
"2883","24.035114288330078","24.035114288330078","24.035114288330078","","","","32.80411148071289","32.80411148071289","32.80411148071289","","","","35.97066116333008","35.97066116333008","35.97066116333008","","",""
"2885","","","","35.346065521240234","35.346065521240234","35.346065521240234","","","","31.11415672302246","31.11415672302246","31.11415672302246","","","","25.522541046142578","25.522541046142578","25.522541046142578"
"2888","23.834497451782227","23.834497451782227","23.834497451782227","","","","31.75918197631836","31.75918197631836","31.75918197631836","","","","34.510047912597656","34.510047912597656","34.510047912597656","","",""
"2890","","","","34.76870346069336","34.76870346069336","34.76870346069336","","","","31.26544189453125","31.26544189453125","31.26544189453125","","","","25.40509796142578","25.40509796142578","25.40509796142578"
"2893","23.77340316772461","23.77340316772461","23.77340316772461","","","","33.16014862060547","33.16014862060547","33.16014862060547","","","","34.04301452636719","34.04301452636719","34.04301452636719","","",""
"2895","","","","34.63241195678711","34.63241195678711","34.63241195678711","","","","30.95079803466797","30.95079803466797","30.95079803466797","","","","26.546218872070312","26.546218872070312","26.546218872070312"
"2898","24.105484008789062","24.105484008789062","24.105484008789062","","","","32.550628662109375","32.550628662109375","32.550628662109375","","","","35.13502502441406","35.13502502441406","35.13502502441406","","",""
"2900","","","","35.907291412353516","35.907291412353516","35.907291412353516","","","","31.444074630737305","31.444074630737305","31.444074630737305","","","","25.816570281982422","25.816570281982422","25.816570281982422"
"2903","24.276025772094727","24.276025772094727","24.276025772094727","","","","32.498558044433594","32.498558044433594","32.498558044433594","","","","34.761199951171875","34.761199951171875","34.761199951171875","","",""
"2905","","","","34.71302795410156","34.71302795410156","34.71302795410156","","","","31.316131591796875","31.316131591796875","31.316131591796875","","","","26.624248504638672","26.624248504638672","26.624248504638672"
"2908","24.1490535736084","24.1490535736084","24.1490535736084","","","","33.69679260253906","33.69679260253906","33.69679260253906","","","","33.19294738769531","33.19294738769531","33.19294738769531","","",""
"2910","","","","34.43796920776367","34.43796920776367","34.43796920776367","","","","30.983144760131836","30.983144760131836","30.983144760131836","","","","26.801166534423828","26.801166534423828","26.801166534423828"
"2913","23.79534149169922","23.79534149169922","23.79534149169922","","","","32.603370666503906","32.603370666503906","32.603370666503906","","","","35.18696212768555","35.18696212768555","35.18696212768555","","",""
"2915","","","","36.05055236816406","36.05055236816406","36.05055236816406","","","","31.50347900390625","31.50347900390625","31.50347900390625","","","","25.64010238647461","25.64010238647461","25.64010238647461"
"2918","24.13555335998535","24.13555335998535","24.13555335998535","","","","32.83031463623047","32.83031463623047","32.83031463623047","","","","34.272193908691406","34.272193908691406","34.272193908691406","","",""
"2920","","","","35.149478912353516","35.149478912353516","35.149478912353516","","","","31.41304588317871","31.41304588317871","31.41304588317871","","","","26.493011474609375","26.493011474609375","26.493011474609375"
"2923","24.19871711730957","24.19871711730957","24.19871711730957","","","","32.98733901977539","32.98733901977539","32.98733901977539","","","","36.16578674316406","36.16578674316406","36.16578674316406","","",""
"2925","","","","34.76945495605469","34.76945495605469","34.76945495605469","","","","31.551103591918945","31.551103591918945","31.551103591918945","","","","26.437437057495117","26.437437057495117","26.437437057495117"
"2928","24.3344669342041","24.3344669342041","24.3344669342041","","","","31.9581298828125","31.9581298828125","31.9581298828125","","","","35.78390884399414","35.78390884399414","35.78390884399414","","",""
"2930","","","","34.743682861328125","34.743682861328125","34.743682861328125","","","","31.130693435668945","31.130693435668945","31.130693435668945","","","","25.58251190185547","25.58251190185547","25.58251190185547"
"2933","24.40957260131836","24.40957260131836","24.40957260131836","","","","34.27731704711914","34.27731704711914","34.27731704711914","","","","34.99807357788086","34.99807357788086","34.99807357788086","","",""
"2935","","","","35.88771438598633","35.88771438598633","35.88771438598633","","","","31.68199920654297","31.68199920654297","31.68199920654297","","","","26.388267517089844","26.388267517089844","26.388267517089844"
"2938","23.685731887817383","23.685731887817383","23.685731887817383","","","","32.878536224365234","32.878536224365234","32.878536224365234","","","","34.972503662109375","34.972503662109375","34.972503662109375","","",""
"2940","","","","35.50686264038086","35.50686264038086","35.50686264038086","","","","30.908294677734375","30.908294677734375","30.908294677734375","","","","25.477664947509766","25.477664947509766","25.477664947509766"
"2943","24.2142276763916","24.2142276763916","24.2142276763916","","","","33.33346176147461","33.33346176147461","33.33346176147461","","","","36.055145263671875","36.055145263671875","36.055145263671875","","",""
"2945","","","","35.99092483520508","35.99092483520508","35.99092483520508","","","","31.12978172302246","31.12978172302246","31.12978172302246","","","","25.276079177856445","25.276079177856445","25.276079177856445"
"2948","24.146644592285156","24.146644592285156","24.146644592285156","","","","32.43606185913086","32.43606185913086","32.43606185913086","","","","34.26924133300781","34.26924133300781","34.26924133300781","","",""
